src,dst,year
15140,16439,2003
15154,16403,2003
15156,15157,2003
15174,16637,2003
15209,16418,2003
15216,15239,2003
15220,15221,2003
15226,15227,2003
15254,15255,2003
15254,16277,2003
15254,16677,2003
15255,16277,2003
15307,16323,2003
15308,15309,2003
15308,16584,2003
15309,16584,2003
15311,15932,2003
15311,16512,2003
15311,16513,2003
15321,16331,2003
15321,16332,2003
15344,16330,2003
15546,16289,2003
15555,15556,2003
15564,16505,2003
15580,16440,2003
15605,16701,2003
15605,16702,2003
15660,15661,2003
15710,15970,2003
15736,16242,2003
15763,16261,2003
15765,16290,2003
15795,16282,2003
15816,16708,2003
15816,16709,2003
15932,16512,2003
15932,16513,2003
15948,16713,2003
15953,15954,2003
15957,16714,2003
16052,16445,2003
16108,16437,2003
16112,16113,2003
16156,16656,2003
16156,16657,2003
16156,16658,2003
16156,16659,2003
16156,16660,2003
16156,16661,2003
16164,16620,2003
16164,16621,2003
16176,16275,2003
16194,16322,2003
16209,16210,2003
16214,16215,2003
16216,16217,2003
16219,16220,2003
16221,16222,2003
16221,16223,2003
16221,16224,2003
16222,16223,2003
16222,16224,2003
16223,16224,2003
16225,16226,2003
16225,16227,2003
16225,16228,2003
16225,16229,2003
16225,16230,2003
16226,16227,2003
16226,16228,2003
16226,16229,2003
16226,16230,2003
16227,16228,2003
16227,16229,2003
16227,16230,2003
16228,16229,2003
16228,16230,2003
16229,16230,2003
16231,16232,2003
16234,16235,2003
16238,16239,2003
16238,16240,2003
16239,16240,2003
16240,16573,2003
16240,16574,2003
16240,16575,2003
16247,16248,2003
16247,16249,2003
16248,16249,2003
16252,16253,2003
16252,16254,2003
16252,16255,2003
16252,16256,2003
16252,16257,2003
16252,16258,2003
16252,16259,2003
16252,16260,2003
16253,16254,2003
16253,16255,2003
16253,16256,2003
16253,16257,2003
16253,16258,2003
16253,16259,2003
16253,16260,2003
16254,16255,2003
16254,16256,2003
16254,16257,2003
16254,16258,2003
16254,16259,2003
16254,16260,2003
16255,16256,2003
16255,16257,2003
16255,16258,2003
16255,16259,2003
16255,16260,2003
16256,16257,2003
16256,16258,2003
16256,16259,2003
16256,16260,2003
16257,16258,2003
16257,16259,2003
16257,16260,2003
16258,16259,2003
16258,16260,2003
16259,16260,2003
16261,16395,2003
16261,16396,2003
16261,16397,2003
16261,16398,2003
16264,16265,2003
16267,16268,2003
16267,16269,2003
16267,16270,2003
16267,16271,2003
16268,16269,2003
16268,16270,2003
16268,16271,2003
16269,16270,2003
16269,16271,2003
16270,16271,2003
16273,16274,2003
16278,16279,2003
16285,16286,2003
16285,16287,2003
16285,16288,2003
16286,16287,2003
16286,16288,2003
16287,16288,2003
16293,16294,2003
16299,16300,2003
16299,16301,2003
16299,16302,2003
16299,16303,2003
16299,16304,2003
16299,16305,2003
16300,16301,2003
16300,16302,2003
16300,16303,2003
16300,16304,2003
16300,16305,2003
16301,16302,2003
16301,16303,2003
16301,16304,2003
16301,16305,2003
16302,16303,2003
16302,16304,2003
16302,16305,2003
16303,16304,2003
16303,16305,2003
16304,16305,2003
16306,16307,2003
16306,16308,2003
16307,16308,2003
16312,16313,2003
16312,16314,2003
16312,16315,2003
16312,16316,2003
16313,16314,2003
16313,16315,2003
16313,16316,2003
16314,16315,2003
16314,16316,2003
16315,16316,2003
16318,16319,2003
16318,16320,2003
16319,16320,2003
16327,16328,2003
16327,16329,2003
16328,16329,2003
16331,16332,2003
16333,16334,2003
16333,16335,2003
16334,16335,2003
16336,16337,2003
16336,16338,2003
16336,16339,2003
16336,16340,2003
16337,16338,2003
16337,16339,2003
16337,16340,2003
16338,16339,2003
16338,16340,2003
16339,16340,2003
16340,16597,2003
16340,16598,2003
16340,16599,2003
16340,16600,2003
16340,16601,2003
16340,16602,2003
16343,16344,2003
16345,16346,2003
16350,16351,2003
16350,16352,2003
16350,16353,2003
16350,16354,2003
16350,16355,2003
16350,16356,2003
16350,16357,2003
16350,16358,2003
16350,16359,2003
16351,16352,2003
16351,16353,2003
16351,16354,2003
16351,16355,2003
16351,16356,2003
16351,16357,2003
16351,16358,2003
16351,16359,2003
16352,16353,2003
16352,16354,2003
16352,16355,2003
16352,16356,2003
16352,16357,2003
16352,16358,2003
16352,16359,2003
16353,16354,2003
16353,16355,2003
16353,16356,2003
16353,16357,2003
16353,16358,2003
16353,16359,2003
16354,16355,2003
16354,16356,2003
16354,16357,2003
16354,16358,2003
16354,16359,2003
16355,16356,2003
16355,16357,2003
16355,16358,2003
16355,16359,2003
16356,16357,2003
16356,16358,2003
16356,16359,2003
16357,16358,2003
16357,16359,2003
16358,16359,2003
16361,16362,2003
16365,16366,2003
16367,16368,2003
16369,16370,2003
16369,16371,2003
16369,16372,2003
16369,16373,2003
16370,16371,2003
16370,16372,2003
16370,16373,2003
16371,16372,2003
16371,16373,2003
16372,16373,2003
16376,16377,2003
16376,16378,2003
16376,16379,2003
16376,16380,2003
16376,16381,2003
16376,16382,2003
16377,16378,2003
16377,16379,2003
16377,16380,2003
16377,16381,2003
16377,16382,2003
16378,16379,2003
16378,16380,2003
16378,16381,2003
16378,16382,2003
16379,16380,2003
16379,16381,2003
16379,16382,2003
16380,16381,2003
16380,16382,2003
16381,16382,2003
16385,16386,2003
16385,16387,2003
16385,16388,2003
16385,16389,2003
16385,16390,2003
16385,16391,2003
16385,16392,2003
16386,16387,2003
16386,16388,2003
16386,16389,2003
16386,16390,2003
16386,16391,2003
16386,16392,2003
16387,16388,2003
16387,16389,2003
16387,16390,2003
16387,16391,2003
16387,16392,2003
16388,16389,2003
16388,16390,2003
16388,16391,2003
16388,16392,2003
16389,16390,2003
16389,16391,2003
16389,16392,2003
16390,16391,2003
16390,16392,2003
16391,16392,2003
16395,16396,2003
16395,16397,2003
16395,16398,2003
16396,16397,2003
16396,16398,2003
16397,16398,2003
16399,16400,2003
16401,16402,2003
16406,16407,2003
16409,16410,2003
16412,16413,2003
16412,16414,2003
16412,16415,2003
16412,16416,2003
16413,16414,2003
16413,16415,2003
16413,16416,2003
16414,16415,2003
16414,16416,2003
16415,16416,2003
16419,16420,2003
16421,16422,2003
16421,16423,2003
16421,16424,2003
16421,16425,2003
16422,16423,2003
16422,16424,2003
16422,16425,2003
16423,16424,2003
16423,16425,2003
16424,16425,2003
16427,16428,2003
16427,16429,2003
16427,16430,2003
16428,16429,2003
16428,16430,2003
16428,16457,2003
16429,16430,2003
16430,16457,2003
16434,16435,2003
16438,16439,2003
16441,16442,2003
16446,16447,2003
16448,16449,2003
16452,16453,2003
16455,16456,2003
16458,16459,2003
16460,16461,2003
16460,16462,2003
16460,16463,2003
16460,16464,2003
16460,16465,2003
16460,16466,2003
16460,16467,2003
16460,16468,2003
16460,16469,2003
16460,16470,2003
16460,16640,2003
16460,16641,2003
16461,16462,2003
16461,16463,2003
16461,16464,2003
16461,16465,2003
16461,16466,2003
16461,16467,2003
16461,16468,2003
16461,16469,2003
16461,16470,2003
16462,16463,2003
16462,16464,2003
16462,16465,2003
16462,16466,2003
16462,16467,2003
16462,16468,2003
16462,16469,2003
16462,16470,2003
16463,16464,2003
16463,16465,2003
16463,16466,2003
16463,16467,2003
16463,16468,2003
16463,16469,2003
16463,16470,2003
16464,16465,2003
16464,16466,2003
16464,16467,2003
16464,16468,2003
16464,16469,2003
16464,16470,2003
16465,16466,2003
16465,16467,2003
16465,16468,2003
16465,16469,2003
16465,16470,2003
16466,16467,2003
16466,16468,2003
16466,16469,2003
16466,16470,2003
16467,16468,2003
16467,16469,2003
16467,16470,2003
16468,16469,2003
16468,16470,2003
16469,16470,2003
16471,16472,2003
16471,16473,2003
16472,16473,2003
16474,16475,2003
16476,16477,2003
16479,16480,2003
16479,16481,2003
16479,16482,2003
16479,16483,2003
16479,16484,2003
16479,16485,2003
16480,16481,2003
16480,16482,2003
16480,16483,2003
16480,16484,2003
16480,16485,2003
16481,16482,2003
16481,16483,2003
16481,16484,2003
16481,16485,2003
16482,16483,2003
16482,16484,2003
16482,16485,2003
16483,16484,2003
16483,16485,2003
16484,16485,2003
16487,16488,2003
16491,16492,2003
16493,16494,2003
16493,16495,2003
16494,16495,2003
16494,16503,2003
16495,16503,2003
16501,16502,2003
16508,16509,2003
16508,16703,2003
16508,16704,2003
16510,16511,2003
16512,16513,2003
16514,16515,2003
16518,16519,2003
16521,16522,2003
16524,16525,2003
16526,16527,2003
16530,16531,2003
16530,16532,2003
16531,16532,2003
16533,16534,2003
16533,16535,2003
16534,16535,2003
16537,16538,2003
16539,16540,2003
16544,16545,2003
16544,16546,2003
16544,16547,2003
16544,16548,2003
16544,16549,2003
16545,16546,2003
16545,16547,2003
16545,16548,2003
16545,16549,2003
16546,16547,2003
16546,16548,2003
16546,16549,2003
16547,16548,2003
16547,16549,2003
16548,16549,2003
16550,16551,2003
16550,16552,2003
16550,16553,2003
16550,16554,2003
16550,16555,2003
16550,16556,2003
16551,16552,2003
16551,16553,2003
16551,16554,2003
16551,16555,2003
16551,16556,2003
16552,16553,2003
16552,16554,2003
16552,16555,2003
16552,16556,2003
16553,16554,2003
16553,16555,2003
16553,16556,2003
16554,16555,2003
16554,16556,2003
16555,16556,2003
16559,16560,2003
16559,16561,2003
16559,16562,2003
16559,16563,2003
16559,16564,2003
16559,16565,2003
16559,16566,2003
16559,16567,2003
16559,16568,2003
16560,16561,2003
16560,16562,2003
16560,16563,2003
16560,16564,2003
16560,16565,2003
16560,16566,2003
16560,16567,2003
16560,16568,2003
16561,16562,2003
16561,16563,2003
16561,16564,2003
16561,16565,2003
16561,16566,2003
16561,16567,2003
16561,16568,2003
16562,16563,2003
16562,16564,2003
16562,16565,2003
16562,16566,2003
16562,16567,2003
16562,16568,2003
16563,16564,2003
16563,16565,2003
16563,16566,2003
16563,16567,2003
16563,16568,2003
16564,16565,2003
16564,16566,2003
16564,16567,2003
16564,16568,2003
16565,16566,2003
16565,16567,2003
16565,16568,2003
16566,16567,2003
16566,16568,2003
16567,16568,2003
16570,16571,2003
16573,16574,2003
16573,16575,2003
16574,16575,2003
16577,16578,2003
16579,16580,2003
16586,16587,2003
16588,16589,2003
16594,16595,2003
16594,16596,2003
16595,16596,2003
16597,16598,2003
16597,16599,2003
16597,16600,2003
16597,16601,2003
16597,16602,2003
16598,16599,2003
16598,16600,2003
16598,16601,2003
16598,16602,2003
16599,16600,2003
16599,16601,2003
16599,16602,2003
16600,16601,2003
16600,16602,2003
16601,16602,2003
16603,16604,2003
16605,16606,2003
16605,16607,2003
16605,16608,2003
16605,16609,2003
16606,16607,2003
16606,16608,2003
16606,16609,2003
16607,16608,2003
16607,16609,2003
16608,16609,2003
16610,16611,2003
16613,16614,2003
16613,16615,2003
16614,16615,2003
16616,16617,2003
16618,16619,2003
16620,16621,2003
16623,16624,2003
16626,16627,2003
16628,16629,2003
16628,16630,2003
16629,16630,2003
16634,16635,2003
16638,16639,2003
16640,16641,2003
16643,16644,2003
16643,16645,2003
16643,16646,2003
16644,16645,2003
16644,16646,2003
16645,16646,2003
16647,16648,2003
16651,16652,2003
16653,16654,2003
16653,16655,2003
16654,16655,2003
16656,16657,2003
16656,16658,2003
16656,16659,2003
16656,16660,2003
16656,16661,2003
16657,16658,2003
16657,16659,2003
16657,16660,2003
16657,16661,2003
16658,16659,2003
16658,16660,2003
16658,16661,2003
16659,16660,2003
16659,16661,2003
16660,16661,2003
16662,16663,2003
16662,16664,2003
16663,16664,2003
16674,16675,2003
16682,16683,2003
16690,16691,2003
16690,16692,2003
16690,16693,2003
16690,16694,2003
16690,16695,2003
16691,16692,2003
16691,16693,2003
16691,16694,2003
16691,16695,2003
16692,16693,2003
16692,16694,2003
16692,16695,2003
16693,16694,2003
16693,16695,2003
16694,16695,2003
16696,16697,2003
16701,16702,2003
16703,16704,2003
16708,16709,2003
